1,Source Airport,Destination Airport
1,JFK,YYZ
1,JLN,DFW
1,JNB,LHR
1,JNU,KTN
1,JUL,AQP
1,KOA,OAK
1,KOA,SJC
1,KTN,JNU
1,KTN,SEA
1,KWI,LHR
1,LAS,LGW
1,LAS,LHR
1,LAW,DFW
1,LAX,ABQ
1,LAX,ANC
1,LAX,BNE
1,LAX,DEN
1,LAX,DUS
1,LAX,ELP
1,LAX,EUG
1,LAX,FAT
1,LAX,GDL
1,LAX,HKG
1,LAX,IAH
1,LAX,LIM
1,LAX,MAD
1,LAX,MEL
1,LAX,MEX
1,LAX,MFR
1,LAX,MMH
1,LAX,MRY
1,LAX,NAN
1,LAX,OKC
1,LAX,PDX
1,LAX,PPT
1,LAX,RDM
1,LAX,RNO
1,LAX,SAF
1,LAX,SAN
1,LAX,SEA
1,LAX,SJC
1,LAX,SLC
1,LAX,SMF
1,LAX,STS
1,LAX,SYD
1,LAX,TUS
1,LAX,XNA
1,LBA,LHR
1,LCA,LHR
1,LCH,DFW
1,LEX,CLT
1,LEX,DFW
1,LEX,ORD
1,LFT,DFW
1,LGA,BNA
1,LGA,CHO
1,LGA,CMH
1,LGA,DAY
1,LGA,DTW
1,LGA,GSO
1,LGA,ILM
1,LGA,LIT
1,LGA,ORF
1,LGA,PIT
1,LGA,RDU
1,LGA,RIC
1,LGA,ROA
1,LGA,SDF
1,LGA,STL
1,LGA,TYS
1,LGA,XNA
1,LGA,YUL
1,LGA,YYZ
1,LGB,PDX
1,LGB,SEA
1,LGW,LAS
1,LGW,MCO
1,LGW,TPA
1,LHE,AUH
1,LHR,ABZ
1,LHR,ACC
1,LHR,AGP
1,LHR,AMS
1,LHR,ARN
1,LHR,ATH
1,LHR,ATL
1,LHR,AUH
1,LHR,BAH
1,LHR,BCN
1,LHR,BGO
1,LHR,BHD
1,LHR,BLQ
1,LHR,BLR
1,LHR,BOM
1,LHR,BOS
1,LHR,BRU
1,LHR,BSL
1,LHR,BUD
1,LHR,BWI
1,LHR,CDG
1,LHR,CPH
1,LHR,CPT
1,LHR,DEL
1,LHR,DEN
1,LHR,DUB
1,LHR,DUS
1,LHR,DXB
1,LHR,EBB
1,LHR,EDI
1,LHR,EWR
1,LHR,FCO
1,LHR,FRA
1,LHR,GIB
1,LHR,GLA
1,LHR,GOT
1,LHR,GVA
1,LHR,HAJ
1,LHR,HAM
1,LHR,HEL
1,LHR,HYD
1,LHR,IAD
1,LHR,IAH
1,LHR,IST
1,LHR,JNB
1,LHR,KWI
1,LHR,LAS
1,LHR,LBA
1,LHR,LCA
1,LHR,LIN
1,LHR,LIS
1,LHR,LUX
1,LHR,LYS
1,LHR,MAA
1,LHR,MAN
1,LHR,MRS
1,LHR,MUC
1,LHR,MXP
1,LHR,NBO
1,LHR,NCE
1,LHR,NCL
1,LHR,OSL
1,LHR,OTP
1,LHR,PHX
1,LHR,PRG
1,LHR,PSA
1,LHR,RTM
1,LHR,SAN
1,LHR,SFO
1,LHR,SOF
1,LHR,STR
1,LHR,SVG
1,LHR,TLS
1,LHR,TXL
1,LHR,VCE
1,LHR,VIE
1,LHR,WAW
1,LHR,YUL
1,LHR,YVR
1,LHR,YYC
1,LHR,YYZ
1,LHR,ZAG
1,LHR,ZRH
1,LIH,OAK
1,LIH,SJC
1,LIM,JFK
1,LIM,LAX
1,LIM,SCL
1,LIN,LHR
1,LIS,LHR
1,LIT,CLT
1,LIT,DCA
1,LIT,LGA
1,LIT,ORD
1,LPA,MAD
1,LRD,DFW
1,LRM,MIA
1,LSE,ORD
1,LUX,LHR
1,LYS,LHR
1,MAA,LHR
1,MAD,LAX
1,MAF,DFW
1,MAN,HEL
1,MAN,LHR
1,MCI,DCA
1,MCI,ORD
1,MCI,PHL
1,MCI,SEA
1,MCO,LGW
1,MCO,SAN
1,MCO,SEA
1,MCT,AUH
1,MDT,ORD
1,MEL,ADL
1,MEL,BNE
1,MEL,CBR
1,MEL,LAX
1,MEL,PER
1,MEL,SYD
1,MEM,DCA
1,MEM,MIA
1,MEM,ORD
1,MEX,LAX
1,MFR,LAX
1,MGM,CLT
1,MGM,DFW
1,MHH,MIA
1,MHK,DFW
1,MHK,ORD
1,MHT,CLT
1,MHT,PHL
1,MIA,BHM
1,MIA,CHS
1,MIA,CLE
1,MIA,CMH
1,MIA,CVG
1,MIA,DUS
1,MIA,ELH
1,MIA,EYW
1,MIA,FPO
